4.134615384615385469e-01,1.862745098039215730e-01,2.469879518072289337e-01,1.303680981595092131e-02,7.121661721068248130e-02,3.135888501742160189e-02,1.252900232018561155e-01,7.113938692886279114e-02,2.454545454545455918e-01,3.953488372093023062e-01,6.451612903225807383e-01,3.691654879773692555e-01
4.615384615384616751e-01,1.470588235294117696e-01,2.409638554216867734e-01,5.521472392638036852e-02,7.715133531157269964e-02,5.226480836236933880e-02,2.320185614849187838e-01,1.463273568536749281e-01,3.818181818181822784e-01,3.604651162790697971e-01,2.741935483870967527e-01,3.649222065063649212e-01
3.942307692307693845e-01,9.803921568627449457e-02,2.228915662650602647e-01,9.202453987730060264e-03,9.198813056379820385e-02,4.878048780487805047e-02,1.531322505800463696e-01,9.427414690572533118e-02,4.181818181818184321e-01,4.767441860465115311e-01,4.516129032258067166e-01,3.592644978783592902e-01
2.692307692307692735e-01,7.843137254901960675e-02,2.409638554216867734e-01,1.380368098159509213e-02,1.038575667655786405e-01,1.602787456445993186e-01,3.109048723897911426e-01,7.885097358781578691e-02,7.454545454545455918e-01,3.488372093023255904e-01,7.096774193548389675e-01,7.157001414427156538e-01
4.326923076923079314e-01,3.333333333333333148e-01,3.734939759036144946e-01,2.860429447852760876e-01,9.198813056379820385e-02,1.358885017421602726e-01,3.781902552204176038e-01,2.523616734143061535e-01,2.363636363636363313e-01,5.232558139534884134e-01,2.741935483870967527e-01,3.267326732673267453e-01
2.692307692307692735e-01,8.823529411764707842e-02,2.289156626506024250e-01,1.380368098159509213e-02,6.824925816023738601e-02,9.059233449477352429e-02,2.389791183294663335e-01,8.270676691729406116e-02,4.818181818181819231e-01,3.837209302325580995e-01,5.483870967741937275e-01,6.577086280056576584e-01
2.403846153846154188e-01,3.921568627450979783e-01,2.409638554216867595e-02,7.668711656441718622e-03,1.097922848664688311e-01,9.756097560975610095e-02,2.088167053364268777e-01,1.096973202236384282e-01,4.727272727272731068e-01,1.627906976744185608e-01,2.580645161290322509e-01,4.172560113154173411e-01
2.307692307692308376e-01,5.686274509803921351e-01,2.891566265060240837e-01,9.202453987730060264e-03,5.934718100890205850e-02,9.407665505226481262e-02,1.531322505800463696e-01,4.029304029304014989e-02,5.545454545454546746e-01,1.976744186046511809e-01,7.741935483870969747e-01,8.571428571428572063e-01
3.461538461538462563e-01,2.549019607843137636e-01,2.530120481927711218e-01,7.668711656441718622e-03,7.121661721068248130e-02,5.226480836236933880e-02,3.758700696055684021e-01,8.849045691151147253e-02,3.636363636363637575e-01,3.604651162790697971e-01,5.322580645161292257e-01,5.021216407355022504e-01
2.596153846153846922e-01,2.254901960784313486e-01,8.433734939759038318e-02,1.058282208588957052e-01,1.038575667655786405e-01,1.114982578397212543e-01,2.877030162412992920e-01,1.617505301715844723e-01,4.545454545454550299e-01,3.255813953488371770e-01,2.419354838709677491e-01,3.253182461103253376e-01
2.307692307692308376e-01,5.686274509803921351e-01,2.891566265060240837e-01,9.202453987730060264e-03,5.934718100890205850e-02,9.407665505226481262e-02,1.531322505800463696e-01,4.029304029304014989e-02,5.545454545454546746e-01,1.976744186046511809e-01,7.741935483870969747e-01,8.571428571428572063e-01
2.500000000000001110e-01,2.254901960784313486e-01,2.289156626506024250e-01,3.527607361963190635e-02,8.605341246290799939e-02,5.923344947735191546e-02,2.157772621809744829e-01,7.885097358781578691e-02,4.090909090909091717e-01,1.511627906976744096e-01,4.838709677419354982e-01,6.520509193776521384e-01
2.884615384615385469e-01,1.764705882352941013e-01,2.530120481927711218e-01,1.687116564417177889e-02,1.186943620178041447e-01,1.358885017421602726e-01,2.621809744779582396e-01,1.135531135531131497e-01,6.818181818181821008e-01,3.023255813953487636e-01,4.032258064516129892e-01,8.288543140028288292e-01
3.653846153846154188e-01,5.784313725490195512e-01,8.433734939759038318e-02,1.380368098159509213e-02,1.928783382789317769e-01,8.013937282229965930e-02,3.689095127610208524e-01,1.270483902062871095e-01,2.999999999999998224e-01,3.372093023255813837e-01,2.096774193548387455e-01,2.588401697312587846e-01
2.692307692307692735e-01,1.862745098039215730e-01,2.469879518072289337e-01,1.073619631901840538e-02,1.275964391691394584e-01,4.878048780487805047e-02,3.085846867749419409e-01,1.540389435126279238e-01,6.363636363636366866e-01,2.906976744186045569e-01,3.225806451612904802e-01,4.625176803394625002e-01
3.076923076923078204e-01,1.666666666666666574e-01,1.927710843373494076e-01,1.288343558282208645e-01,1.097922848664688311e-01,1.881533101045296252e-01,5.475638051044083854e-01,1.617505301715844723e-01,4.818181818181819231e-01,3.255813953488371770e-01,3.870967741935484874e-01,4.950495049504950451e-01
2.980769230769232392e-01,1.568627450980391858e-01,2.108433734939759163e-01,6.134969325153375244e-03,1.275964391691394584e-01,1.149825783972125426e-01,3.178654292343387477e-01,1.135531135531131497e-01,6.636363636363640239e-01,2.558139534883720478e-01,3.225806451612904802e-01,5.247524752475248855e-01
3.076923076923078204e-01,1.960784313725490446e-01,2.349397590361446131e-01,1.242331288343558049e-01,1.246290801186943353e-01,1.045296167247386776e-01,3.062645011600927947e-01,1.733179101600157423e-01,6.000000000000000888e-01,3.604651162790697971e-01,4.032258064516129892e-01,5.120226308345120492e-01
3.461538461538462563e-01,1.862745098039215730e-01,2.891566265060240837e-01,7.668711656441718622e-03,1.127596439169139264e-01,5.226480836236933880e-02,2.853828306264500903e-01,8.270676691729406116e-02,4.272727272727272485e-01,3.139534883720929703e-01,5.806451612903225090e-01,4.809052333804809121e-01
3.269230769230770939e-01,2.352941176470588203e-01,2.168674698795180766e-01,2.147239263803681075e-02,7.121661721068248130e-02,1.219512195121951192e-01,2.436194895591647369e-01,6.728359359938451689e-02,3.454545454545456806e-01,5.697674418604650182e-01,6.935483870967744657e-01,6.930693069306931298e-01
4.519230769230770939e-01,1.568627450980391858e-01,2.349397590361446131e-01,1.503067484662576614e-01,1.038575667655786405e-01,6.271777003484320379e-02,3.085846867749419409e-01,1.983805668016174195e-01,4.363636363636365090e-01,3.604651162790697971e-01,3.225806451612904802e-01,4.809052333804809121e-01
4.326923076923079314e-01,5.882352941176471894e-02,2.048192771084337560e-01,7.668711656441718622e-03,9.792284866468842219e-02,1.742160278745644858e-02,8.816705336426913786e-02,1.212647002120696982e-01,6.818181818181821008e-01,2.093023255813953321e-01,3.548387096774192617e-01,4.483734087694484227e-01
3.461538461538462563e-01,1.666666666666666574e-01,2.168674698795180766e-01,2.223926380368098157e-02,1.216617210682492400e-01,1.010452961672473893e-01,2.111368909512760794e-01,9.427414690572533118e-02,4.272727272727272485e-01,2.558139534883720478e-01,4.516129032258067166e-01,4.893917963224894141e-01
2.307692307692308376e-01,3.921568627450978950e-02,2.048192771084337560e-01,1.380368098159509213e-02,1.068249258160237358e-01,1.428571428571428492e-01,2.505800464037122866e-01,1.309041835357618311e-01,6.363636363636366866e-01,3.372093023255813837e-01,1.612903225806452401e-01,5.346534653465347953e-01
1.923076923076924016e-01,1.862745098039215730e-01,1.204819277108433867e-01,2.200920245398772790e-01,1.038575667655786405e-01,6.968641114982578044e-02,3.944315545243619048e-01,1.752458068247548795e-01,5.909090909090912724e-01,1.744186046511627675e-01,3.548387096774192617e-01,3.635077793493636245e-01
3.365384615384616751e-01,1.960784313725490446e-01,2.590361445783132543e-01,1.687116564417177889e-02,2.106824925816023486e-01,6.620209059233449211e-02,2.645011600928073858e-01,6.535569693464537977e-02,4.272727272727272485e-01,2.325581395348836899e-01,7.741935483870969747e-01,3.960396039603961693e-01
2.596153846153846922e-01,3.039215686274509554e-01,1.385542168674699093e-01,7.361963190184049599e-02,1.246290801186943353e-01,8.013937282229965930e-02,3.248259860788862974e-01,1.212647002120696982e-01,4.727272727272731068e-01,1.511627906976744096e-01,3.225806451612904802e-01,3.140028288543141310e-01
3.076923076923078204e-01,2.450980392156862919e-01,1.927710843373494076e-01,9.202453987730060264e-03,1.305637982195845537e-01,1.254355400696864076e-01,2.993039443155452450e-01,6.728359359938451689e-02,3.727272727272725739e-01,6.976744186046512919e-02,5.161290322580645018e-01,5.134370579915135124e-01
3.365384615384616751e-01,1.568627450980391858e-01,2.349397590361446131e-01,2.661042944785275699e-01,1.424332344213649904e-01,1.498257839721254259e-01,3.248259860788862974e-01,2.465779834200887422e-01,4.454545454545457694e-01,1.627906976744185608e-01,9.677419354838701082e-02,3.055162659123056290e-01
3.365384615384616751e-01,1.568627450980391858e-01,2.349397590361446131e-01,2.661042944785275699e-01,1.424332344213649904e-01,1.498257839721254259e-01,3.248259860788862974e-01,2.465779834200887422e-01,4.454545454545457694e-01,1.627906976744185608e-01,9.677419354838701082e-02,3.055162659123056290e-01
2.788461538461539657e-01,1.470588235294117696e-01,2.349397590361446131e-01,2.914110429447852937e-02,4.836795252225519204e-01,2.125435540069686435e-01,3.457076566125289463e-01,1.270483902062871095e-01,3.545454545454544970e-01,1.627906976744185608e-01,2.258064516129032473e-01,4.908062234794908774e-01
2.788461538461539657e-01,1.568627450980391858e-01,2.349397590361446131e-01,3.527607361963190635e-02,4.866468842729971267e-01,2.125435540069686435e-01,3.433874709976798001e-01,1.270483902062871095e-01,3.454545454545456806e-01,1.395348837209302584e-01,2.258064516129032473e-01,4.851485148514853019e-01
3.076923076923078204e-01,2.254901960784313486e-01,1.566265060240964180e-01,1.042944785276073705e-01,1.780415430267062449e-01,9.059233449477352429e-02,3.503480278422273497e-01,1.598226335068417825e-01,3.727272727272725739e-01,2.790697674418604612e-01,2.903225806451614766e-01,4.809052333804809121e-01
2.692307692307692735e-01,1.568627450980391858e-01,1.626506024096385783e-01,1.226993865030674702e-02,1.424332344213649904e-01,1.080139372822299659e-01,3.317865429234338470e-01,1.212647002120696982e-01,4.545454545454550299e-01,3.953488372093023062e-01,2.419354838709677491e-01,4.837340876944838386e-01
2.788461538461539657e-01,1.470588235294117696e-01,1.566265060240964180e-01,1.226993865030674702e-02,1.513353115727002762e-01,1.080139372822299659e-01,3.364269141531322505e-01,1.212647002120696982e-01,4.727272727272731068e-01,3.953488372093023062e-01,2.419354838709677491e-01,4.964639321074964529e-01
3.461538461538462563e-01,9.803921568627449457e-02,1.867469879518072473e-01,1.226993865030674702e-02,1.454005934718100579e-01,1.254355400696864076e-01,3.665893271461716507e-01,1.154810102178522868e-01,4.000000000000003553e-01,3.604651162790697971e-01,3.225806451612904802e-01,6.562942008486564172e-01
2.307692307692308376e-01,3.627450980392156743e-01,1.566265060240964180e-01,5.828220858895705181e-02,1.602373887240355899e-01,2.125435540069686435e-01,4.570765661252899625e-01,1.328320802005045209e-01,5.000000000000000000e-01,3.488372093023255904e-01,2.903225806451614766e-01,1.683168316831682720e-01
2.307692307692308376e-01,3.725490196078431460e-01,1.506024096385542299e-01,5.828220858895705181e-02,1.691394658753709035e-01,2.090592334494773552e-01,4.593967517401391643e-01,1.309041835357618311e-01,4.818181818181819231e-01,3.488372093023255904e-01,2.903225806451614766e-01,2.644978783592645821e-01
3.076923076923078204e-01,2.254901960784313486e-01,1.566265060240964180e-01,1.042944785276073705e-01,1.780415430267062449e-01,9.059233449477352429e-02,3.503480278422273497e-01,1.598226335068417825e-01,3.727272727272725739e-01,2.790697674418604612e-01,2.903225806451614766e-01,4.809052333804809121e-01
2.980769230769232392e-01,1.078431372549019662e-01,2.108433734939759163e-01,6.748466257668711554e-02,1.721068249258160265e-01,1.045296167247386776e-01,3.271461716937354436e-01,1.521110468478887867e-01,5.818181818181820120e-01,3.023255813953487636e-01,2.903225806451614766e-01,3.620933521923622167e-01
3.269230769230770939e-01,1.078431372549019662e-01,1.867469879518072473e-01,1.533742331288343724e-02,1.572700296735904946e-01,1.010452961672473893e-01,3.805104408352668055e-01,8.849045691151147253e-02,5.727272727272731956e-01,2.558139534883720478e-01,5.967741935483870108e-01,5.233380480905234222e-01
2.692307692307692735e-01,1.666666666666666574e-01,1.746987951807228989e-01,7.668711656441718622e-03,1.750741839762611218e-01,1.289198606271776959e-01,2.668213457076565875e-01,8.270676691729406116e-02,5.636363636363634910e-01,4.186046511627906086e-01,4.838709677419354982e-01,6.732673267326734212e-01
2.307692307692308376e-01,7.843137254901960675e-02,1.987951807228915957e-01,7.668711656441718622e-03,1.424332344213649904e-01,6.620209059233449211e-02,1.693735498839907261e-01,7.499518025833751267e-02,5.454545454545454142e-01,2.790697674418604612e-01,4.677419354838709964e-01,6.435643564356435808e-01
2.500000000000001110e-01,9.803921568627449457e-02,2.108433734939759163e-01,6.134969325153375244e-03,1.068249258160237358e-01,1.289198606271776959e-01,2.296983758700695821e-01,7.692307692307664979e-02,5.363636363636365978e-01,1.511627906976744096e-01,4.677419354838709964e-01,5.318246110325318687e-01
2.884615384615385469e-01,1.176470588235294101e-01,3.554216867469879859e-01,4.601226993865031867e-03,4.094955489614243160e-01,1.254355400696864076e-01,2.853828306264500903e-01,1.135531135531131497e-01,2.999999999999998224e-01,1.860465116279069742e-01,1.774193548387097419e-01,4.823196605374823753e-01
2.980769230769232392e-01,1.666666666666666574e-01,2.108433734939759163e-01,1.073619631901840538e-02,8.902077151335310856e-02,9.407665505226481262e-02,4.222737819025521588e-01,7.113938692886279114e-02,3.727272727272725739e-01,3.488372093023255904e-01,4.838709677419354982e-01,4.964639321074964529e-01
3.269230769230770939e-01,1.274509803921568540e-01,2.048192771084337560e-01,1.733128834355828207e-01,1.008902077151335175e-01,1.219512195121951192e-01,4.733178654292343190e-01,1.752458068247548795e-01,3.363636363636364202e-01,3.255813953488371770e-01,2.580645161290322509e-01,4.964639321074964529e-01
2.115384615384616751e-01,1.078431372549019662e-01,1.566265060240964180e-01,1.809815950920245498e-01,1.157270029673590495e-01,1.672473867595818953e-01,3.201856148491878939e-01,1.945247734721426980e-01,5.272727272727273373e-01,1.627906976744185608e-01,1.451612903225807383e-01,4.964639321074964529e-01
2.692307692307692735e-01,2.941176470588235392e-01,9.036144578313252962e-02,6.134969325153373509e-02,1.038575667655786405e-01,8.013937282229965930e-02,1.600928074245939747e-01,1.154810102178522868e-01,3.545454545454544970e-01,1.860465116279069742e-01,3.548387096774192617e-01,4.752475247524753366e-01
3.461538461538462563e-01,1.176470588235294101e-01,2.168674698795180766e-01,9.202453987730060264e-03,8.605341246290799939e-02,1.463414634146341375e-01,2.366589327146171318e-01,1.058415268941601539e-01,5.818181818181820120e-01,1.395348837209302584e-01,3.064516129032259784e-01,5.120226308345120492e-01
2.884615384615385469e-01,1.372549019607842979e-01,1.445783132530120418e-01,6.595092024539878084e-02,2.462908011869436031e-01,9.756097560975610095e-02,2.645011600928073858e-01,1.540389435126279238e-01,2.818181818181817455e-01,2.790697674418604612e-01,9.677419354838701082e-02,4.724186704384724655e-01
2.115384615384616751e-01,1.078431372549019662e-01,1.566265060240964180e-01,1.809815950920245498e-01,1.157270029673590495e-01,1.672473867595818953e-01,3.201856148491878939e-01,1.945247734721426980e-01,5.272727272727273373e-01,1.627906976744185608e-01,1.451612903225807383e-01,4.964639321074964529e-01
3.076923076923078204e-01,3.823529411764705621e-01,4.216867469879519159e-02,7.668711656441718622e-03,7.715133531157269964e-02,5.226480836236933880e-02,3.294663573085846453e-01,7.499518025833751267e-02,2.727272727272729291e-01,1.395348837209302584e-01,4.032258064516129892e-01,3.168316831683168355e-01
2.692307692307692735e-01,2.941176470588235392e-01,9.036144578313252962e-02,6.134969325153373509e-02,1.038575667655786405e-01,8.013937282229965930e-02,1.600928074245939747e-01,1.154810102178522868e-01,3.545454545454544970e-01,1.860465116279069742e-01,3.548387096774192617e-01,4.752475247524753366e-01
3.269230769230770939e-01,1.568627450980391858e-01,1.626506024096385783e-01,1.226993865030674702e-02,8.605341246290799939e-02,1.010452961672473893e-01,2.621809744779582396e-01,1.077694235588992910e-01,3.909090909090910948e-01,2.790697674418604612e-01,3.709677419354839856e-01,4.936350777934937484e-01
2.307692307692308376e-01,2.647058823529411242e-01,1.807228915662650523e-02,9.202453987730060264e-03,1.632047477744807129e-01,9.407665505226481262e-02,2.575406032482598362e-01,1.212647002120696982e-01,4.545454545454550299e-01,3.720930232558140038e-01,1.774193548387097419e-01,3.026874115983027580e-01
2.500000000000001110e-01,1.764705882352941013e-01,1.445783132530120418e-01,8.895705521472392630e-02,9.198813056379820385e-02,8.710801393728223596e-02,2.668213457076565875e-01,6.149990360516710552e-02,4.545454545454550299e-01,3.139534883720929703e-01,7.419354838709679711e-01,7.100424328147101338e-01
2.788461538461539657e-01,1.666666666666666574e-01,7.831325301204820899e-02,9.202453987730060264e-03,9.495548961424329915e-02,2.752613240418118612e-01,3.828306264501159517e-01,9.427414690572533118e-02,3.818181818181822784e-01,2.325581395348836899e-01,2.903225806451614766e-01,3.168316831683168355e-01
2.788461538461539657e-01,1.470588235294117696e-01,1.867469879518072473e-01,2.300613496932515586e-02,1.097922848664688311e-01,9.756097560975610095e-02,2.018561484918793281e-01,1.058415268941601539e-01,5.545454545454546746e-01,4.883720930232557378e-01,4.354838709677419928e-01,8.684582743988685793e-01
3.461538461538462563e-01,1.568627450980391858e-01,1.746987951807228989e-01,1.457055214723926295e-01,1.216617210682492400e-01,6.620209059233449211e-02,2.227378190255220325e-01,1.752458068247548795e-01,3.727272727272725739e-01,1.511627906976744096e-01,2.419354838709677491e-01,3.111739745403112045e-01
2.307692307692308376e-01,1.862745098039215730e-01,2.590361445783132543e-01,1.104294478527607370e-01,1.394658753709198395e-01,1.602787456445993186e-01,5.452436194895592392e-01,1.636784268363236095e-01,3.454545454545456806e-01,3.372093023255813837e-01,1.612903225806452401e-01,4.512022630834512937e-01
2.884615384615385469e-01,2.156862745098038769e-01,1.385542168674699093e-01,6.134969325153373509e-02,1.543026706231453715e-01,1.689895470383275256e-01,5.324825986078886020e-01,1.675342201657983310e-01,5.454545454545454142e-01,4.418604651162790220e-01,2.419354838709677491e-01,3.168316831683168355e-01
2.115384615384616751e-01,1.862745098039215730e-01,1.686746987951807664e-01,6.441717791411041838e-02,1.602373887240355899e-01,1.010452961672473893e-01,4.454756380510440650e-01,1.791016001542296010e-01,8.818181818181822784e-01,5.697674418604650182e-01,3.225806451612904802e-01,3.111739745403112045e-01
4.615384615384616751e-01,1.470588235294117696e-01,2.771084337349398186e-01,6.134969325153375244e-03,1.335311572700296767e-01,2.439024390243902524e-02,1.461716937354988199e-01,1.347599768652401053e-01,2.090909090909094381e-01,3.139534883720929703e-01,1.774193548387097419e-01,4.483734087694484227e-01
2.788461538461539657e-01,1.470588235294117696e-01,1.867469879518072473e-01,2.300613496932515586e-02,1.097922848664688311e-01,9.756097560975610095e-02,2.018561484918793281e-01,1.058415268941601539e-01,5.545454545454546746e-01,4.883720930232557378e-01,4.354838709677419928e-01,8.684582743988685793e-01
3.461538461538462563e-01,1.568627450980391858e-01,1.746987951807228989e-01,1.457055214723926295e-01,1.216617210682492400e-01,6.620209059233449211e-02,2.227378190255220325e-01,1.752458068247548795e-01,3.727272727272725739e-01,1.511627906976744096e-01,2.419354838709677491e-01,3.111739745403112045e-01
3.173076923076924016e-01,9.803921568627449457e-02,2.168674698795180766e-01,1.226993865030674702e-02,1.008902077151335175e-01,1.010452961672473893e-01,1.809744779582366236e-01,5.186042028147497263e-02,4.909090909090907395e-01,1.744186046511627675e-01,7.580645161290324729e-01,6.803394625176805155e-01
3.076923076923078204e-01,2.352941176470588203e-01,2.048192771084337560e-01,1.073619631901840538e-02,9.792284866468842219e-02,6.271777003484320379e-02,1.392111368909512703e-01,7.885097358781578691e-02,5.363636363636365978e-01,4.999999999999999445e-01,6.451612903225807383e-01,6.647807637906649747e-01
3.461538461538462563e-01,9.803921568627449457e-02,1.807228915662650592e-01,1.257668711656441674e-01,1.632047477744807129e-01,8.362369337979094763e-02,2.180974477958236291e-01,1.733179101600157423e-01,2.000000000000001776e-01,3.953488372093023062e-01,2.096774193548387455e-01,3.691654879773692555e-01
2.788461538461539657e-01,4.509803921568627527e-01,1.686746987951807664e-01,7.361963190184049599e-02,1.513353115727002762e-01,6.620209059233449211e-02,2.227378190255220325e-01,1.501831501831496496e-01,5.000000000000000000e-01,1.744186046511627675e-01,1.612903225806452401e-01,3.083451202263083335e-01
2.884615384615385469e-01,1.372549019607842979e-01,1.867469879518072473e-01,1.226993865030674702e-02,1.305637982195845537e-01,1.114982578397212543e-01,2.436194895591647369e-01,1.116252168883740126e-01,6.090909090909093493e-01,6.395348837209302584e-01,4.193548387096774910e-01,5.360678925035360365e-01
3.173076923076924016e-01,1.176470588235294101e-01,2.048192771084337560e-01,2.361963190184049044e-01,1.216617210682492400e-01,1.707317073170731836e-01,3.642691415313224490e-01,2.195874301137479279e-01,4.454545454545457694e-01,4.418604651162790220e-01,1.935483870967740216e-01,4.992927864214993794e-01
3.173076923076924016e-01,2.549019607843137636e-01,1.204819277108433867e-01,8.435582822085888055e-02,1.602373887240355899e-01,1.567944250871080025e-01,3.596287703016241011e-01,1.443994601889357909e-01,4.090909090909091717e-01,2.325581395348836899e-01,3.225806451612904802e-01,3.239038189533238743e-01
3.365384615384616751e-01,1.372549019607842979e-01,1.807228915662650592e-01,1.165644171779141036e-01,1.127596439169139264e-01,1.393728222996515609e-01,4.593967517401391643e-01,1.829573934837114280e-01,5.545454545454546746e-01,2.790697674418604612e-01,2.419354838709677491e-01,4.766619519094767998e-01
3.173076923076924016e-01,3.431372549019607865e-01,3.674698795180723065e-01,1.717791411042944860e-01,1.068249258160237358e-01,1.811846689895470486e-01,3.387470997679813967e-01,1.983805668016174195e-01,3.545454545454544970e-01,2.674418604651162545e-01,1.129032258064515126e-01,3.196605374823197065e-01
3.173076923076924016e-01,3.529411764705882026e-01,3.734939759036144946e-01,1.717791411042944860e-01,1.038575667655786405e-01,1.742160278745644719e-01,3.317865429234338470e-01,2.003084634663601094e-01,3.636363636363637575e-01,2.790697674418604612e-01,1.129032258064515126e-01,4.780763790664780410e-01
3.269230769230770939e-01,3.039215686274509554e-01,3.795180722891566827e-01,1.595092024539877251e-01,1.038575667655786405e-01,1.846689895470383369e-01,3.410672853828305984e-01,1.983805668016174195e-01,3.363636363636364202e-01,2.558139534883720478e-01,1.129032258064515126e-01,4.837340876944838386e-01
2.884615384615385469e-01,1.666666666666666574e-01,1.867469879518072473e-01,1.947852760736196454e-01,1.216617210682492400e-01,2.334494773519163735e-01,4.477958236658932667e-01,1.945247734721426980e-01,4.545454545454550299e-01,3.023255813953487636e-01,2.741935483870967527e-01,4.738330975954738733e-01
3.173076923076924016e-01,3.431372549019607865e-01,3.674698795180723065e-01,1.717791411042944860e-01,1.068249258160237358e-01,1.811846689895470486e-01,3.387470997679813967e-01,1.983805668016174195e-01,3.545454545454544970e-01,2.674418604651162545e-01,1.129032258064515126e-01,3.196605374823197065e-01
3.173076923076924016e-01,3.529411764705882026e-01,3.734939759036144946e-01,1.717791411042944860e-01,1.038575667655786405e-01,1.742160278745644719e-01,3.317865429234338470e-01,2.003084634663601094e-01,3.636363636363637575e-01,2.790697674418604612e-01,1.129032258064515126e-01,4.780763790664780410e-01
3.269230769230770939e-01,3.039215686274509554e-01,3.795180722891566827e-01,1.595092024539877251e-01,1.038575667655786405e-01,1.846689895470383369e-01,3.410672853828305984e-01,1.983805668016174195e-01,3.363636363636364202e-01,2.558139534883720478e-01,1.129032258064515126e-01,4.837340876944838386e-01
2.211538461538462563e-01,1.862745098039215730e-01,2.590361445783132543e-01,1.058282208588957052e-01,1.186943620178041447e-01,2.195121951219512202e-01,5.429234338747099819e-01,1.656063235010627466e-01,3.636363636363637575e-01,2.906976744186045569e-01,1.612903225806452401e-01,3.366336633663367106e-01
2.980769230769232392e-01,1.568627450980391858e-01,1.987951807228915957e-01,1.687116564417177889e-02,7.715133531157269964e-02,1.567944250871080025e-01,2.946635730858468416e-01,5.571621361094969416e-02,4.909090909090907395e-01,2.093023255813953321e-01,7.419354838709679711e-01,6.973125884016974085e-01
2.980769230769232392e-01,1.274509803921568540e-01,1.987951807228915957e-01,1.840490797546012400e-02,7.418397626112759047e-02,1.602787456445993186e-01,2.946635730858468416e-01,5.378831694621055703e-02,4.818181818181819231e-01,2.209302325581394832e-01,7.419354838709679711e-01,6.944837340876945930e-01
3.557692307692308376e-01,8.823529411764707842e-02,1.927710843373494076e-01,1.687116564417177889e-02,9.198813056379820385e-02,1.707317073170731836e-01,3.225058004640370957e-01,8.656256024677233540e-02,4.454545454545457694e-01,2.558139534883720478e-01,5.645161290322582293e-01,6.364922206506365976e-01
3.173076923076924016e-01,1.764705882352941013e-01,1.746987951807228989e-01,1.809815950920245498e-01,1.038575667655786405e-01,2.090592334494773552e-01,5.359628770301624323e-01,1.887410834779252866e-01,2.909090909090910060e-01,2.325581395348836899e-01,1.935483870967740216e-01,4.695898161244697055e-01
2.115384615384616751e-01,2.549019607843137636e-01,3.975903614457831914e-01,2.346625766871165697e-01,1.097922848664688311e-01,8.362369337979094763e-02,3.596287703016241011e-01,2.080200501253131051e-01,3.818181818181822784e-01,3.255813953488371770e-01,1.290322580645162365e-01,4.908062234794908774e-01
